label,area,soil_type,ph,n,p,k,humidity,temperature,rainfall
peas & beans (pulses),1579.0,,6.7,70.0,25.0,42.0,54.96,10.36,747.32
potato,1692.0,,6.7,70.0,25.0,42.0,54.96,10.36,747.32
other cereals,2762.0,,6.7,70.0,25.0,42.0,54.96,10.36,747.32
small millets,3382.0,,6.7,70.0,25.0,42.0,54.96,10.36,747.32
other kharif pulses,3780.0,,6.7,70.0,25.0,42.0,54.96,10.36,747.32
sesamum,5747.0,,6.7,70.0,25.0,42.0,54.96,10.36,747.32
barley,6571.0,,6.7,70.0,25.0,42.0,54.96,10.36,747.32
urad,9636.0,,6.7,70.0,25.0,42.0,54.96,10.36,747.32
other cereals,11566.0,,6.7,70.0,25.0,42.0,54.96,10.36,747.32
bajra,13730.0,,6.7,70.0,25.0,42.0,54.96,10.36,747.32
rapeseed &mustard,47611.0,,6.7,70.0,25.0,42.0,54.96,10.36,747.32
rice,283443.0,,6.7,70.0,25.0,42.0,54.96,10.36,747.32
wheat,290301.0,,6.7,70.0,25.0,42.0,54.96,10.36,747.32
maize,295174.0,,6.7,70.0,25.0,42.0,54.96,10.36,747.32
cotton,,silt,7.39,148.0,66.0,95.0,33.73,24.43,747.89
potato,,sandy,5.22,147.0,87.0,127.0,49.83,36.58,747.92
wheat,,silt,5.99,101.0,72.0,142.0,47.46,18.92,747.92
potato,,sandy,5.61,87.0,19.0,116.0,83.26,35.91,747.99
maize,,silt,7.49,156.0,91.0,60.0,58.24,35.34,748.15
rice,,clay,5.71,151.0,89.0,35.0,81.22,19.47,748.34
cotton,,loamy,6.69,130.0,19.0,45.0,33.6,32.73,748.57
ginger,36.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
tapioca,49.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
mesta,52.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
safflower,85.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
sweet potato,103.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
coriander,164.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
soyabean,190.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
wheat,320.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
potato,351.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
linseed,361.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
ginger,391.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
arecanut,483.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
sweet potato,674.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
safflower,681.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
soyabean,730.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
potato,1034.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
arhar/tur,1564.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
castor seed,1715.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
small millets,1883.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
other kharif pulses,3206.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
bajra,3423.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
onion,3983.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
cowpea(lobia),4459.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
ragi,4698.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
rapeseed &mustard,5711.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
cotton(lint),6222.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
mesta,6637.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
niger seed,7378.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
cowpea(lobia),9576.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
other  rabi pulses,10376.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
horse-gram,10529.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
tapioca,10736.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
sunflower,11028.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
moong(green gram),11408.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
small millets,18204.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
urad,19424.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
tobacco,19733.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
sesamum,21057.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
horse-gram,24562.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
bajra,24755.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
dry chillies,25643.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
ragi,28742.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
onion,29445.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
jowar,36926.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
sunflower,39011.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
coriander,40014.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
castor seed,46122.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
other oilseeds,60992.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
banana,61607.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
sesamum,63696.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
groundnut,70102.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
coconut,99097.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
maize,99863.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
jowar,104535.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
dry chillies,109316.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
cashewnut,113953.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
tobacco,136306.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
sugarcane,139226.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
arhar/tur,148980.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
moong(green gram),160036.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
maize,203463.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
urad,296414.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
gram,341766.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
rice,759034.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
groundnut,803988.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
cotton(lint),814855.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
rice,1634921.0,,6.8,78.0,45.0,22.0,66.95,28.18,749.08
maize,,clay,6.11,139.0,28.0,103.0,80.77,31.83,749.34
dragon fruit,,,6.1,50.0,40.0,130.0,,27.0,750.0
fig (anjeer),,,6.8,65.0,35.0,50.0,,26.0,750.0
finger millet (ragi),,,5.8,45.0,28.0,35.0,,26.0,750.0
kale,,,6.0,100.0,60.0,90.0,,17.0,750.0
mustard,,,6.0,120.0,70.0,95.0,,27.0,750.0
pomegranate (bhagwa variety),,,7.2,115.0,48.0,88.0,,34.0,750.0
potato,,clay,5.73,86.0,79.0,113.0,55.85,10.42,750.23
wheat,,silt,6.78,147.0,32.0,138.0,67.31,29.07,750.38
wheat,,sandy,5.33,59.0,99.0,20.0,56.46,32.68,750.55
potato,,sandy,6.06,122.0,33.0,77.0,74.85,24.56,750.55
wheat,,loamy,5.94,114.0,48.0,123.0,46.24,34.67,750.72
wheat,,sandy,6.98,147.0,97.0,73.0,30.04,12.44,750.73
rice,,clay,7.17,33.0,24.0,115.0,34.24,30.39,751.07
cotton,,silt,6.66,153.0,59.0,76.0,43.52,28.7,751.73
maize,,silt,5.47,175.0,42.0,142.0,73.52,35.23,752.53
rice,,loamy,5.59,121.0,63.0,44.0,74.24,28.79,752.57
cotton,,clay,5.43,139.0,65.0,55.0,45.82,35.83,752.88
potato,,loamy,6.99,123.0,15.0,101.0,30.65,20.73,752.89
wheat,,silt,5.79,79.0,64.0,139.0,39.84,36.72,752.94
cotton,,silt,7.32,114.0,78.0,144.0,34.68,26.28,753.2
safflower,1.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
wheat,1.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
potato,3.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
sweet potato,15.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
garlic,23.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
coriander,48.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
sunflower,63.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
small millets,69.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
sweet potato,108.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
ragi,262.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
arhar/tur,333.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
horse-gram,431.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
sesamum,495.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
coriander,585.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
horse-gram,619.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
cowpea(lobia),781.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
bajra,829.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
small millets,924.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
potato,994.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
tobacco,1358.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
ragi,1488.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
cashewnut,1521.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
safflower,1584.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
tobacco,1595.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
banana,1670.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
castor seed,2046.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
cowpea(lobia),2378.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
onion,2383.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
ginger,2409.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
sunflower,4469.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
wheat,4471.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
onion,5026.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
moong(green gram),5904.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
urad,6816.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
bajra,8250.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
dry chillies,8499.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
groundnut,12363.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
urad,14723.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
sesamum,19765.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
castor seed,25921.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
sugarcane,26115.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
jowar,31090.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
turmeric,55444.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
jowar,57139.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
moong(green gram),59908.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
dry chillies,72080.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
groundnut,98576.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
gram,129914.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
soyabean,172092.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
maize,252561.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
arhar/tur,294597.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
maize,390692.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
rice,1585062.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
rice,1631151.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
cotton(lint),2126621.0,,7.0,77.0,48.0,24.0,60.74,26.62,753.33
sugarcane,,silt,6.48,160.0,75.0,41.0,41.18,32.14,753.48
rice,,sandy,6.23,54.0,17.0,63.0,51.9,28.86,753.9
potato,,silt,5.93,166.0,60.0,97.0,37.03,36.86,754.16
cotton,,sandy,5.53,115.0,92.0,119.0,79.95,39.69,754.47
sugarcane,,loamy,6.87,133.0,78.0,93.0,31.66,34.76,754.6
sugarcane,,loamy,7.67,51.0,30.0,113.0,64.08,13.82,754.8
maize,,clay,7.17,146.0,89.0,79.0,35.6,28.84,755.02
potato,,sandy,7.0,75.0,22.0,110.0,44.83,25.23,755.08
maize,,loamy,6.68,44.0,78.0,120.0,60.82,16.31,755.37
rice,,clay,7.62,119.0,57.0,108.0,41.62,21.68,755.51
rice,,clay,7.24,58.0,57.0,36.0,81.78,31.76,755.56
maize,,clay,8.07,76.0,95.0,58.0,78.59,27.58,756.22
sugarcane,,loamy,4.83,64.0,37.0,29.0,84.85,33.28,756.79
sugarcane,,sandy,5.28,151.0,36.0,32.0,56.41,30.08,756.87
rice,,clay,7.84,143.0,23.0,107.0,41.72,31.98,757.05
maize,,loamy,4.83,112.0,29.0,21.0,34.51,29.7,757.06
rice,,silt,6.09,157.0,53.0,39.0,58.44,27.78,757.17
wheat,,silt,6.77,168.0,84.0,132.0,53.92,28.37,757.34
cotton,,silt,5.98,55.0,43.0,129.0,61.59,33.57,757.47
cotton,,sandy,6.32,53.0,40.0,45.0,43.14,26.2,757.77
rice,,silt,4.8,47.0,56.0,117.0,71.88,16.15,757.89
sugarcane,,sandy,5.19,74.0,69.0,120.0,56.07,26.6,757.9
rice,,silt,5.48,99.0,41.0,121.0,35.02,38.48,758.17
cotton,,loamy,6.22,96.0,31.0,50.0,89.63,38.11,758.34
potato,,loamy,7.64,53.0,87.0,93.0,70.61,37.15,758.42
cotton,,silt,5.06,63.0,86.0,76.0,46.33,33.58,758.76
small millets,2300.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
other  rabi pulses,2900.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
other cereals,11300.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
small millets,11300.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
other kharif pulses,12800.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
dry chillies,18100.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
banana,18400.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
ragi,19700.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
garlic,28300.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
potato,31600.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
moth,42900.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
onion,52200.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
jowar,62200.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
tobacco,103700.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
urad,125200.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
groundnut,127700.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
gram,143900.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
moong(green gram),174200.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
jowar,176800.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
bajra,182000.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
sugarcane,196300.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
sesamum,300700.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
rapeseed &mustard,337000.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
castor seed,348300.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
arhar/tur,360100.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
maize,408300.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
rice,622100.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
wheat,705400.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
bajra,855600.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
cotton(lint),1658500.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
groundnut,1813100.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
oilseeds total,2902856.0,,7.8,75.0,38.0,28.0,47.48,27.88,758.93
gram,111.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
small millets,515.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
garlic,552.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
sweet potato,1193.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
ginger,1873.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
rapeseed &mustard,3623.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
potato,4037.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
linseed,4181.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
ragi,7924.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
arhar/tur,8452.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
wheat,9174.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
horse-gram,10077.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
bajra,10128.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
onion,12248.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
niger seed,15640.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
other kharif pulses,16234.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
other  rabi pulses,17609.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
safflower,19007.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
tapioca,20137.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
onion,21907.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
coriander,23981.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
sesamum,39827.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
banana,40906.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
small millets,47209.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
dry chillies,50419.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
mesta,53629.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
horse-gram,56470.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
ragi,61063.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
urad,76464.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
soyabean,77158.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
bajra,83441.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
coconut,103869.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
moong(green gram),150094.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
cashewnut,150352.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
maize,151474.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
sesamum,169457.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
dry chillies,186120.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
tobacco,189484.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
jowar,200661.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
sugarcane,209536.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
groundnut,235743.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
castor seed,271600.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
jowar,299732.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
moong(green gram),304051.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
sunflower,332752.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
gram,341228.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
urad,351048.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
arhar/tur,471825.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
sunflower,476116.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
maize,505358.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
rice,871135.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
cotton(lint),1178419.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
groundnut,1605390.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
rice,2215067.0,,6.8,78.0,45.0,22.0,69.79,27.72,759.1
cotton,,silt,5.55,61.0,89.0,68.0,76.83,20.05,759.11
maize,,loamy,7.7,84.0,37.0,44.0,36.09,20.33,759.63
maize,,sandy,7.19,115.0,61.0,84.0,31.69,20.7,759.66
wheat,,sandy,6.71,87.0,87.0,26.0,34.61,27.14,760.61
wheat,,clay,5.01,66.0,60.0,21.0,78.92,16.53,760.73
sugarcane,,sandy,7.6,168.0,34.0,96.0,81.03,22.78,761.04
maize,,sandy,7.3,63.0,29.0,133.0,70.79,16.79,761.23
sweet potato,19.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
jowar,100.0,,8.0,150.0,50.0,40.0,44.55,24.94,761.23
moth,100.0,,8.0,150.0,50.0,40.0,44.55,24.94,761.23
linseed,200.0,,8.0,150.0,50.0,40.0,44.55,24.94,761.23
garlic,415.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
sannhamp,620.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
peas & beans (pulses),969.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
dry chillies,1467.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
groundnut,1654.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
moth,1917.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
horse-gram,2057.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
masoor,2100.0,,8.0,150.0,50.0,40.0,44.55,24.94,761.23
onion,2543.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
peas & beans (pulses),3100.0,,8.0,150.0,50.0,40.0,44.55,24.94,761.23
urad,3240.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
urad,3300.0,,8.0,150.0,50.0,40.0,44.55,24.94,761.23
sesamum,3800.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
gram,3800.0,,8.0,150.0,50.0,40.0,44.55,24.94,761.23
groundnut,4400.0,,8.0,150.0,50.0,40.0,44.55,24.94,761.23
masoor,4461.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
castor seed,5543.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
bajra,6000.0,,8.0,150.0,50.0,40.0,44.55,24.94,761.23
sunflower,7000.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
arhar/tur,7200.0,,8.0,150.0,50.0,40.0,44.55,24.94,761.23
sesamum,9500.0,,8.0,150.0,50.0,40.0,44.55,24.94,761.23
moong(green gram),12300.0,,8.0,150.0,50.0,40.0,44.55,24.94,761.23
potato,12826.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
maize,13412.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
barley,19000.0,,8.0,150.0,50.0,40.0,44.55,24.94,761.23
guar seed,20400.0,,8.0,150.0,50.0,40.0,44.55,24.94,761.23
moong(green gram),21380.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
arhar/tur,27412.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
barley,37650.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
rapeseed &mustard,41000.0,,8.0,150.0,50.0,40.0,44.55,24.94,761.23
jowar,89158.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
gram,107656.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
sugarcane,140563.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
maize,154000.0,,8.0,150.0,50.0,40.0,44.55,24.94,761.23
cotton(lint),527693.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
rapeseed &mustard,598245.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
cotton(lint),604000.0,,8.0,150.0,50.0,40.0,44.55,24.94,761.23
bajra,618985.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
rice,1042036.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
wheat,2377067.0,,7.9,130.0,48.0,35.0,44.55,24.94,761.23
rice,2621000.0,,8.0,150.0,50.0,40.0,44.55,24.94,761.23
wheat,3467000.0,,8.0,150.0,50.0,40.0,44.55,24.94,761.23
maize,,clay,6.06,157.0,58.0,39.0,45.82,35.45,761.39
wheat,,silt,7.66,148.0,76.0,100.0,64.09,34.99,761.41
barley,1150.0,,5.5,50.0,20.0,30.0,70.94,7.82,761.88
other cereals,2040.0,,5.5,50.0,20.0,30.0,70.94,7.82,761.88
other kharif pulses,2410.0,,5.5,50.0,20.0,30.0,70.94,7.82,761.88
soyabean,3230.0,,5.5,50.0,20.0,30.0,70.94,7.82,761.88
urad,3550.0,,5.5,50.0,20.0,30.0,70.94,7.82,761.88
small millets,4140.0,,5.5,50.0,20.0,30.0,70.94,7.82,761.88
rapeseed &mustard,5280.0,,5.5,50.0,20.0,30.0,70.94,7.82,761.88
wheat,6380.0,,5.5,50.0,20.0,30.0,70.94,7.82,761.88
rice,9200.0,,5.5,50.0,20.0,30.0,70.94,7.82,761.88
maize,40850.0,,5.5,50.0,20.0,30.0,70.94,7.82,761.88
sugarcane,,clay,7.14,94.0,59.0,47.0,79.22,14.17,761.99
wheat,,silt,5.81,141.0,18.0,40.0,60.67,30.72,762.14
wheat,,sandy,8.11,127.0,99.0,32.0,39.86,32.25,762.75
potato,,clay,7.64,147.0,45.0,67.0,60.99,29.53,763.0
wheat,,silt,5.69,176.0,33.0,108.0,44.86,33.2,763.08
maize,,clay,5.81,100.0,49.0,133.0,35.2,15.52,763.43
other  rabi pulses,3700.0,,7.8,75.0,38.0,28.0,47.63,27.7,763.53
dry chillies,6400.0,,7.8,75.0,38.0,28.0,47.63,27.7,763.53
small millets,10400.0,,7.8,75.0,38.0,28.0,47.63,27.7,763.53
other cereals,10900.0,,7.8,75.0,38.0,28.0,47.63,27.7,763.53
other cereals,12300.0,,7.8,75.0,38.0,28.0,47.63,27.7,763.53
small millets,12300.0,,7.8,75.0,38.0,28.0,47.63,27.7,763.53
rice,13800.0,,7.8,75.0,38.0,28.0,47.63,27.7,763.53
other kharif pulses,18900.0,,7.8,75.0,38.0,28.0,47.63,27.7,763.53
ragi,24300.0,,7.8,75.0,38.0,28.0,47.63,27.7,763.53
garlic,25900.0,,7.8,75.0,38.0,28.0,47.63,27.7,763.53
banana,32200.0,,7.8,75.0,38.0,28.0,47.63,27.7,763.53
potato,39300.0,,7.8,75.0,38.0,28.0,47.63,27.7,763.53
moth,41000.0,,7.8,75.0,38.0,28.0,47.63,27.7,763.53
onion,44000.0,,7.8,75.0,38.0,28.0,47.63,27.7,763.53
jowar,54500.0,,7.8,75.0,38.0,28.0,47.63,27.7,763.53
groundnut,60500.0,,7.8,75.0,38.0,28.0,47.63,27.7,763.53
jowar,67300.0,,7.8,75.0,38.0,28.0,47.63,27.7,763.53
tobacco,71300.0,,7.8,75.0,38.0,28.0,47.63,27.7,763.53
