label,n,p,k,ph,temperature,rainfall,humidity,soil_texture
6.0,88.0,54.0,44.0,6.15,25.74,233.13,83.88,0.0
9.0,36.0,38.0,15.0,6.32,28.36,58.0,87.6,1.0
8.0,95.0,13.0,46.0,6.13,29.84,23.28,93.76,3.0
2.0,18.0,21.0,35.0,6.37,23.28,111.14,94.94,3.0
1.0,43.0,68.0,20.0,7.5,29.58,69.44,66.18,3.0
8.0,114.0,30.0,51.0,6.07,29.25,25.93,90.07,3.0
4.0,12.0,8.0,10.0,8.0,16.15,107.43,91.44,1.0
0.0,12.0,78.0,23.0,6.0,16.07,88.07,18.72,0.0
2.0,23.0,30.0,44.0,6.12,20.94,103.03,85.43,3.0
3.0,98.0,35.0,18.0,6.25,23.8,91.76,74.83,3.0
7.0,43.0,79.0,79.0,7.81,19.41,80.25,18.98,1.0
5.0,85.0,25.0,47.0,6.3,26.11,58.48,87.64,2.0
2.0,5.0,13.0,37.0,5.65,22.34,103.32,89.79,3.0
2.0,10.0,5.0,42.0,6.89,20.24,109.25,91.09,3.0
5.0,98.0,8.0,51.0,6.26,26.18,49.43,86.52,2.0
7.0,30.0,75.0,81.0,6.41,19.42,68.52,16.81,1.0
5.0,97.0,22.0,50.0,6.77,26.26,58.98,86.15,2.0
4.0,37.0,6.0,13.0,7.51,26.03,101.28,91.51,1.0
7.0,30.0,75.0,81.0,6.41,19.42,68.52,16.81,1.0
8.0,94.0,5.0,55.0,6.09,28.59,26.88,91.89,3.0
8.0,101.0,17.0,47.0,6.19,29.49,26.31,94.73,3.0
8.0,106.0,21.0,52.0,6.29,28.9,23.04,94.79,3.0
1.0,25.0,65.0,21.0,6.88,33.86,69.24,68.59,3.0
8.0,82.0,18.0,48.0,6.16,29.1,26.71,94.17,3.0
6.0,98.0,53.0,38.0,5.01,20.27,270.44,81.64,0.0
4.0,16.0,29.0,13.0,6.2,32.32,117.62,93.68,1.0
4.0,4.0,13.0,6.0,7.56,15.63,101.47,94.26,1.0
3.0,72.0,60.0,25.0,5.77,18.53,88.1,69.03,3.0
5.0,119.0,9.0,50.0,6.25,26.75,40.79,83.92,2.0
4.0,24.0,30.0,11.0,6.6,32.4,113.25,94.52,1.0
5.0,120.0,20.0,45.0,6.11,25.67,54.23,88.7,2.0
0.0,11.0,72.0,20.0,5.95,19.52,113.33,24.93,0.0
3.0,60.0,44.0,23.0,5.72,24.79,76.73,70.05,3.0
2.0,18.0,23.0,44.0,6.18,23.71,105.65,89.62,3.0
9.0,8.0,54.0,20.0,7.03,28.33,38.8,80.77,1.0
9.0,1.0,59.0,23.0,7.18,27.47,43.78,87.18,1.0
0.0,14.0,67.0,15.0,5.69,19.56,139.29,24.67,0.0
8.0,95.0,16.0,46.0,6.75,27.08,24.45,90.14,3.0
3.0,93.0,41.0,17.0,6.05,25.62,105.47,66.5,3.0
9.0,36.0,43.0,22.0,6.39,27.83,58.37,87.17,1.0
2.0,0.0,17.0,42.0,6.86,23.2,109.09,91.19,3.0
4.0,12.0,8.0,10.0,8.0,16.15,107.43,91.44,1.0
9.0,2.0,47.0,15.0,6.4,29.87,58.41,85.99,1.0
1.0,20.0,60.0,25.0,6.73,27.33,61.19,69.09,3.0
9.0,9.0,48.0,20.0,6.38,29.66,56.1,84.28,1.0
8.0,110.0,25.0,54.0,6.43,28.91,23.44,90.78,3.0
8.0,107.0,11.0,54.0,6.09,28.59,29.44,91.34,3.0
5.0,90.0,14.0,52.0,6.39,24.85,59.68,89.2,2.0
7.0,37.0,55.0,82.0,6.42,19.46,78.45,18.02,1.0
5.0,91.0,24.0,55.0,6.26,26.27,46.77,83.09,2.0
0.0,34.0,60.0,23.0,5.66,20.13,100.05,24.97,0.0
4.0,32.0,25.0,9.0,7.8,10.36,101.15,93.76,1.0
3.0,61.0,44.0,17.0,6.93,26.1,102.27,71.57,3.0
7.0,29.0,77.0,75.0,7.78,17.5,72.94,15.48,1.0
7.0,22.0,72.0,85.0,6.39,18.87,88.51,15.66,1.0
2.0,29.0,16.0,36.0,5.74,19.81,102.86,88.93,3.0
8.0,93.0,22.0,48.0,6.78,29.13,21.9,91.52,3.0
0.0,25.0,70.0,16.0,5.76,19.63,106.36,18.91,0.0
2.0,8.0,28.0,38.0,6.84,23.23,105.69,94.43,3.0
2.0,21.0,21.0,38.0,6.33,22.55,104.9,89.33,3.0
4.0,39.0,9.0,15.0,7.99,25.35,116.76,91.81,1.0
2.0,36.0,7.0,37.0,5.78,19.87,108.32,86.36,3.0
8.0,96.0,13.0,55.0,6.7,29.53,21.14,94.57,3.0
5.0,85.0,25.0,47.0,6.3,26.11,58.48,87.64,2.0
5.0,91.0,7.0,52.0,6.41,25.08,56.4,83.46,2.0
4.0,5.0,23.0,15.0,7.41,25.67,112.54,92.05,1.0
0.0,16.0,75.0,21.0,5.68,18.51,87.05,23.62,0.0
8.0,98.0,7.0,45.0,6.16,27.79,26.85,92.51,3.0
1.0,41.0,78.0,21.0,6.58,25.2,70.89,60.37,3.0
5.0,82.0,25.0,51.0,6.07,24.31,48.11,87.47,2.0
3.0,71.0,60.0,22.0,6.2,26.07,85.76,59.37,3.0
3.0,61.0,41.0,17.0,6.02,25.14,76.68,65.26,3.0
9.0,4.0,41.0,20.0,6.65,28.15,37.45,83.8,1.0
7.0,28.0,58.0,81.0,6.18,17.48,93.35,16.54,1.0
2.0,1.0,27.0,36.0,5.68,23.99,104.99,93.34,3.0
2.0,29.0,22.0,40.0,6.15,23.63,107.68,89.73,3.0
7.0,57.0,68.0,81.0,8.08,17.17,72.79,17.3,1.0
4.0,12.0,20.0,10.0,6.53,24.45,109.47,93.11,1.0
5.0,105.0,30.0,50.0,6.38,25.3,57.04,81.78,2.0
3.0,90.0,57.0,24.0,6.16,18.93,82.34,72.8,3.0
6.0,78.0,42.0,42.0,7.63,20.13,262.72,81.6,0.0
2.0,3.0,9.0,45.0,6.54,23.89,104.62,89.62,3.0
9.0,34.0,35.0,21.0,6.68,28.45,58.19,82.68,1.0
9.0,19.0,39.0,17.0,6.89,29.28,44.47,81.8,1.0
2.0,20.0,7.0,45.0,6.08,18.91,112.48,89.24,3.0
9.0,24.0,44.0,17.0,6.67,29.86,50.66,80.03,1.0
3.0,74.0,58.0,18.0,6.73,20.04,109.02,56.36,3.0
2.0,5.0,29.0,44.0,5.58,21.02,104.78,93.06,3.0
8.0,84.0,21.0,55.0,6.49,28.47,21.08,94.79,3.0
7.0,27.0,79.0,82.0,6.31,17.07,70.87,17.54,1.0
3.0,91.0,55.0,15.0,6.38,18.09,78.96,72.61,3.0
2.0,6.0,30.0,40.0,6.36,22.77,106.97,91.45,3.0
7.0,42.0,67.0,77.0,6.11,18.99,78.71,15.94,1.0
2.0,37.0,18.0,39.0,6.42,24.15,110.23,94.51,3.0
9.0,17.0,58.0,20.0,6.43,28.07,39.24,85.92,1.0
6.0,91.0,36.0,45.0,5.95,24.44,267.98,82.45,0.0
6.0,82.0,43.0,38.0,5.11,23.29,242.32,81.43,0.0
9.0,30.0,44.0,16.0,6.44,29.73,50.92,82.89,1.0
3.0,71.0,52.0,18.0,5.79,25.11,78.16,55.98,3.0
3.0,63.0,35.0,16.0,6.27,22.03,83.73,65.36,3.0
4.0,0.0,25.0,14.0,6.36,19.34,116.45,91.98,1.0
0.0,25.0,70.0,16.0,5.76,19.63,106.36,18.91,0.0
1.0,41.0,74.0,18.0,6.6,28.76,73.38,61.03,3.0
8.0,114.0,30.0,51.0,6.07,29.25,25.93,90.07,3.0
3.0,76.0,39.0,24.0,7.0,24.25,64.24,55.65,3.0
7.0,33.0,75.0,84.0,7.22,19.46,68.81,18.73,1.0
4.0,12.0,6.0,8.0,6.39,30.85,107.41,92.87,1.0
0.0,3.0,77.0,25.0,5.61,24.85,62.21,22.89,0.0
9.0,36.0,55.0,20.0,6.64,27.01,55.3,84.34,1.0
7.0,53.0,65.0,76.0,6.72,20.19,77.34,16.42,1.0
7.0,39.0,58.0,85.0,6.0,17.89,68.55,15.41,1.0
7.0,32.0,60.0,83.0,8.83,19.69,91.76,19.44,1.0
6.0,95.0,39.0,36.0,5.56,23.86,285.25,83.15,0.0
6.0,72.0,40.0,38.0,7.59,20.41,245.15,82.21,0.0
4.0,27.0,13.0,6.0,7.34,13.36,111.23,91.36,1.0
5.0,111.0,6.0,53.0,6.31,26.49,46.06,88.59,2.0
6.0,94.0,53.0,40.0,5.72,20.28,241.97,82.89,0.0
0.0,11.0,72.0,20.0,5.95,19.52,113.33,24.93,0.0
6.0,74.0,35.0,40.0,6.98,26.49,242.86,80.16,0.0
5.0,110.0,7.0,45.0,6.19,26.64,48.32,84.7,2.0
8.0,100.0,17.0,48.0,6.37,29.73,26.52,94.3,3.0
6.0,61.0,52.0,41.0,6.88,24.98,204.8,83.89,0.0
0.0,19.0,78.0,16.0,5.97,20.65,67.72,23.11,0.0
7.0,39.0,71.0,84.0,8.14,20.28,82.52,16.4,1.0
3.0,87.0,35.0,25.0,6.18,21.45,65.89,63.16,3.0
7.0,27.0,79.0,82.0,6.31,17.07,70.87,17.54,1.0
1.0,29.0,76.0,15.0,7.03,28.54,69.69,64.2,3.0
8.0,116.0,25.0,50.0,6.09,29.26,28.71,92.92,3.0
3.0,86.0,36.0,24.0,5.79,26.55,73.34,72.89,3.0
7.0,35.0,57.0,83.0,7.48,19.48,80.5,17.45,1.0
7.0,51.0,72.0,75.0,7.1,18.89,80.11,14.99,1.0
8.0,114.0,27.0,48.0,6.53,27.82,26.32,93.04,3.0
2.0,30.0,20.0,38.0,7.06,22.6,110.09,93.16,3.0
2.0,29.0,16.0,36.0,5.74,19.81,102.86,88.93,3.0
0.0,29.0,68.0,23.0,5.83,24.16,116.73,19.28,0.0
6.0,76.0,40.0,43.0,5.07,25.16,231.38,83.12,0.0
2.0,0.0,27.0,38.0,6.74,22.45,109.39,89.9,3.0
6.0,83.0,41.0,43.0,6.25,21.05,233.11,82.68,0.0
2.0,31.0,25.0,38.0,6.5,24.96,109.42,92.41,3.0
4.0,18.0,12.0,8.0,6.21,12.59,119.39,91.82,1.0
9.0,8.0,50.0,21.0,6.22,28.63,50.5,89.11,1.0
5.0,85.0,27.0,45.0,6.47,26.07,57.8,88.73,2.0
0.0,40.0,78.0,20.0,5.67,19.19,80.15,20.83,0.0
2.0,18.0,27.0,41.0,7.18,22.37,104.82,92.31,3.0
0.0,25.0,70.0,16.0,5.76,19.63,106.36,18.91,0.0
2.0,23.0,5.0,44.0,7.16,21.21,107.57,94.26,3.0
2.0,32.0,25.0,35.0,5.89,18.1,107.01,85.71,3.0
3.0,78.0,58.0,15.0,6.53,25.01,62.91,67.82,3.0
3.0,65.0,60.0,22.0,6.61,25.37,107.91,72.52,3.0
5.0,110.0,21.0,54.0,6.75,26.74,47.46,87.82,2.0
3.0,71.0,35.0,24.0,5.83,22.27,67.97,59.52,3.0
7.0,30.0,70.0,79.0,7.31,20.27,69.64,19.97,1.0
8.0,102.0,11.0,47.0,6.5,27.99,27.15,92.78,3.0
8.0,81.0,30.0,48.0,6.04,28.52,29.87,92.1,3.0
3.0,63.0,35.0,16.0,6.27,22.03,83.73,65.36,3.0
4.0,18.0,5.0,11.0,6.25,20.88,102.46,90.94,1.0
8.0,91.0,13.0,47.0,6.14,29.11,27.96,92.44,3.0
9.0,36.0,43.0,22.0,6.39,27.83,58.37,87.17,1.0
9.0,14.0,41.0,17.0,7.09,29.13,36.45,88.48,1.0
2.0,9.0,8.0,40.0,6.55,22.49,111.66,89.92,3.0
5.0,99.0,6.0,45.0,6.0,26.13,40.71,86.55,2.0
4.0,29.0,11.0,5.0,7.64,23.13,104.42,91.95,1.0
0.0,5.0,65.0,16.0,5.87,21.33,109.1,18.49,0.0
7.0,25.0,68.0,77.0,7.7,20.09,85.75,15.11,1.0
5.0,99.0,5.0,47.0,6.65,24.13,51.19,84.84,2.0
6.0,95.0,55.0,42.0,5.95,26.8,193.35,82.15,0.0
2.0,6.0,18.0,37.0,5.94,19.66,108.05,89.94,3.0
7.0,32.0,73.0,81.0,5.99,20.45,92.68,15.4,1.0
7.0,39.0,58.0,85.0,6.0,17.89,68.55,15.41,1.0
8.0,87.0,6.0,45.0,6.4,29.83,22.84,90.79,3.0
2.0,14.0,25.0,40.0,6.41,20.07,103.71,90.98,3.0
6.0,99.0,41.0,36.0,6.74,24.46,182.56,82.75,0.0
2.0,4.0,20.0,41.0,6.54,24.27,104.54,93.8,3.0
2.0,13.0,7.0,43.0,7.01,18.2,109.66,91.12,3.0
6.0,73.0,57.0,41.0,5.82,21.45,272.2,84.94,0.0
8.0,84.0,29.0,49.0,6.25,29.94,20.39,93.91,3.0
0.0,40.0,64.0,16.0,5.93,16.43,140.37,24.24,0.0
6.0,82.0,43.0,38.0,5.11,23.29,242.32,81.43,0.0
3.0,83.0,57.0,19.0,6.88,25.73,98.74,70.75,3.0
4.0,37.0,6.0,13.0,7.51,26.03,101.28,91.51,1.0
4.0,28.0,7.0,9.0,6.73,34.59,115.57,92.13,1.0
5.0,97.0,8.0,52.0,6.24,24.91,49.49,86.97,2.0
0.0,27.0,56.0,20.0,5.54,19.26,94.95,20.51,0.0
5.0,110.0,21.0,54.0,6.75,26.74,47.46,87.82,2.0
4.0,37.0,6.0,13.0,7.51,26.03,101.28,91.51,1.0
4.0,7.0,16.0,9.0,7.81,18.88,114.67,92.04,1.0
4.0,0.0,18.0,14.0,7.21,29.77,114.42,92.01,1.0
4.0,14.0,22.0,9.0,6.54,17.25,112.51,91.14,1.0
8.0,95.0,16.0,46.0,6.75,27.08,24.45,90.14,3.0
8.0,95.0,21.0,47.0,6.43,27.93,20.66,93.56,3.0
6.0,81.0,45.0,35.0,6.16,26.53,218.92,80.12,0.0
2.0,5.0,15.0,38.0,5.71,18.26,108.08,88.17,3.0
7.0,29.0,77.0,75.0,7.78,17.5,72.94,15.48,1.0
1.0,49.0,72.0,15.0,7.14,31.56,74.87,67.84,3.0
0.0,25.0,70.0,16.0,5.76,19.63,106.36,18.91,0.0
8.0,98.0,7.0,45.0,6.16,27.79,26.85,92.51,3.0
7.0,58.0,70.0,84.0,6.23,20.65,74.66,16.61,1.0
1.0,59.0,55.0,19.0,7.33,31.74,68.97,62.51,3.0
9.0,30.0,44.0,16.0,6.44,29.73,50.92,82.89,1.0
7.0,39.0,76.0,76.0,6.14,19.97,69.16,15.57,1.0
5.0,91.0,24.0,55.0,6.26,26.27,46.77,83.09,2.0
3.0,61.0,60.0,15.0,6.27,24.88,91.26,68.74,3.0
1.0,59.0,55.0,19.0,7.33,31.74,68.97,62.51,3.0
3.0,66.0,44.0,20.0,6.74,19.08,80.73,69.02,3.0
7.0,60.0,68.0,83.0,6.62,19.12,85.53,18.43,1.0
3.0,63.0,58.0,22.0,6.2,18.25,63.72,55.28,3.0
5.0,101.0,13.0,54.0,6.83,25.43,56.34,82.91,2.0
2.0,6.0,18.0,37.0,5.94,19.66,108.05,89.94,3.0
3.0,86.0,36.0,24.0,5.79,26.55,73.34,72.89,3.0
6.0,85.0,37.0,39.0,6.36,24.53,224.68,82.74,0.0
2.0,40.0,9.0,41.0,5.78,24.38,106.13,85.4,3.0
9.0,32.0,57.0,22.0,6.77,28.69,44.57,87.5,1.0
2.0,21.0,9.0,40.0,5.96,24.51,105.62,90.64,3.0
7.0,27.0,79.0,82.0,6.31,17.07,70.87,17.54,1.0
5.0,112.0,25.0,51.0,6.93,25.05,56.72,85.57,2.0
5.0,97.0,8.0,52.0,6.24,24.91,49.49,86.97,2.0
8.0,101.0,25.0,52.0,6.75,29.1,22.52,94.22,3.0
0.0,30.0,63.0,16.0,5.53,23.61,100.6,21.91,0.0
6.0,93.0,53.0,38.0,7.07,26.93,290.68,81.91,0.0
2.0,15.0,6.0,41.0,6.9,19.01,108.68,88.84,3.0
0.0,25.0,70.0,16.0,5.76,19.63,106.36,18.91,0.0
2.0,40.0,27.0,45.0,5.89,21.66,112.43,94.79,3.0
6.0,86.0,59.0,35.0,6.95,25.79,243.51,82.11,0.0
2.0,30.0,20.0,38.0,7.06,22.6,110.09,93.16,3.0
3.0,83.0,58.0,23.0,6.38,19.74,65.51,59.66,3.0
6.0,65.0,37.0,40.0,5.33,23.36,188.41,83.6,0.0
4.0,13.0,16.0,8.0,6.95,34.74,100.2,93.12,1.0
0.0,37.0,65.0,16.0,5.68,22.84,63.59,18.97,0.0
1.0,21.0,62.0,24.0,6.85,33.49,65.45,62.73,3.0
9.0,26.0,54.0,17.0,6.27,28.55,49.49,88.96,1.0
3.0,76.0,44.0,17.0,5.86,20.42,65.28,62.55,3.0
6.0,61.0,52.0,41.0,6.88,24.98,204.8,83.89,0.0
0.0,14.0,59.0,15.0,5.78,21.35,146.45,22.91,0.0
7.0,31.0,70.0,77.0,6.49,20.89,90.46,14.32,1.0
0.0,5.0,74.0,21.0,5.59,16.24,66.97,21.36,0.0
1.0,28.0,68.0,19.0,7.7,34.64,72.43,61.39,3.0
1.0,52.0,65.0,20.0,6.81,32.82,68.84,66.16,3.0
9.0,11.0,60.0,23.0,7.03,27.34,51.1,88.5,1.0
0.0,40.0,78.0,20.0,5.67,19.19,80.15,20.83,0.0
1.0,44.0,63.0,15.0,7.34,26.42,63.47,64.51,3.0
4.0,28.0,7.0,9.0,6.73,34.59,115.57,92.13,1.0
6.0,76.0,47.0,42.0,5.74,20.08,263.64,83.29,0.0
5.0,105.0,14.0,50.0,6.42,26.21,59.66,87.69,2.0
1.0,21.0,78.0,19.0,6.92,27.16,69.85,66.76,3.0
4.0,26.0,27.0,10.0,6.08,28.07,114.13,92.91,1.0
7.0,49.0,55.0,78.0,7.86,18.66,81.71,16.18,1.0
5.0,81.0,6.0,55.0,6.11,24.89,51.71,85.87,2.0
3.0,63.0,35.0,16.0,6.27,22.03,83.73,65.36,3.0
5.0,107.0,5.0,52.0,6.88,26.66,57.41,89.98,2.0
6.0,63.0,44.0,41.0,5.58,24.17,257.03,83.73,0.0
1.0,49.0,68.0,22.0,7.13,28.57,63.5,61.53,3.0
0.0,12.0,61.0,19.0,5.66,19.33,68.51,24.14,0.0
3.0,99.0,56.0,17.0,6.23,24.11,71.08,73.13,3.0
3.0,98.0,35.0,18.0,6.25,23.8,91.76,74.83,3.0
0.0,24.0,67.0,22.0,5.62,20.12,104.63,22.9,0.0
3.0,78.0,58.0,15.0,6.53,25.01,62.91,67.82,3.0
6.0,99.0,55.0,35.0,6.5,21.72,277.96,80.24,0.0
9.0,4.0,59.0,25.0,6.23,27.69,54.62,81.94,1.0
2.0,8.0,25.0,36.0,6.83,19.91,104.03,94.95,3.0
6.0,93.0,56.0,36.0,6.98,24.01,185.28,82.06,0.0
5.0,101.0,11.0,51.0,6.79,25.51,44.21,84.24,2.0
4.0,1.0,17.0,6.0,6.82,10.79,117.53,91.38,1.0
1.0,32.0,66.0,17.0,7.16,34.95,70.14,65.27,3.0
0.0,14.0,67.0,15.0,5.69,19.56,139.29,24.67,0.0
9.0,11.0,46.0,24.0,6.46,27.65,56.53,89.81,1.0
9.0,29.0,45.0,16.0,6.58,28.44,43.12,87.91,1.0
4.0,26.0,11.0,11.0,7.61,13.7,106.29,90.96,1.0
7.0,37.0,55.0,82.0,6.42,19.46,78.45,18.02,1.0
4.0,7.0,20.0,12.0,6.48,16.53,110.04,94.77,1.0
6.0,65.0,37.0,40.0,5.33,23.36,188.41,83.6,0.0
9.0,35.0,52.0,19.0,6.7,27.11,37.46,89.9,1.0
1.0,59.0,58.0,17.0,7.37,28.55,62.83,66.31,3.0
9.0,20.0,45.0,17.0,6.77,28.17,37.25,83.7,1.0
9.0,34.0,35.0,21.0,6.68,28.45,58.19,82.68,1.0
6.0,65.0,60.0,43.0,5.66,21.97,227.36,81.9,0.0
1.0,25.0,65.0,21.0,6.88,33.86,69.24,68.59,3.0
6.0,69.0,46.0,41.0,5.01,23.64,263.11,80.29,0.0
1.0,21.0,78.0,19.0,6.92,27.16,69.85,66.76,3.0
2.0,19.0,17.0,39.0,6.73,24.72,111.28,85.56,3.0
3.0,86.0,37.0,16.0,5.56,20.52,67.61,59.21,3.0
7.0,51.0,72.0,75.0,7.1,18.89,80.11,14.99,1.0
3.0,74.0,55.0,19.0,6.29,18.05,84.24,62.89,3.0
2.0,9.0,25.0,41.0,5.97,24.82,109.29,91.91,3.0
5.0,80.0,16.0,46.0,6.94,25.5,48.48,81.4,2.0
5.0,120.0,24.0,47.0,6.26,26.99,58.55,89.41,2.0
2.0,12.0,20.0,39.0,6.03,19.86,111.02,86.2,3.0
9.0,33.0,37.0,19.0,7.18,27.93,43.48,86.55,1.0
4.0,34.0,11.0,10.0,7.36,31.75,115.2,94.6,1.0
2.0,8.0,23.0,38.0,7.01,19.3,105.48,87.18,3.0
5.0,89.0,22.0,52.0,6.22,24.9,53.15,86.11,2.0
5.0,120.0,20.0,45.0,6.11,25.67,54.23,88.7,2.0
4.0,0.0,25.0,14.0,6.36,19.34,116.45,91.98,1.0
5.0,95.0,16.0,55.0,6.61,25.27,40.13,87.55,2.0
7.0,36.0,76.0,75.0,8.74,18.38,70.52,16.64,1.0
4.0,33.0,15.0,7.0,7.65,15.83,109.76,91.68,1.0
0.0,27.0,56.0,22.0,5.83,19.92,108.64,20.7,0.0
8.0,101.0,17.0,47.0,6.19,29.49,26.31,94.73,3.0
3.0,92.0,44.0,16.0,6.08,18.88,94.76,65.77,3.0
7.0,20.0,60.0,78.0,6.36,18.17,90.78,14.7,1.0
4.0,13.0,16.0,8.0,6.95,34.74,100.2,93.12,1.0
1.0,33.0,80.0,22.0,6.59,28.57,70.09,65.72,3.0
8.0,101.0,17.0,47.0,6.19,29.49,26.31,94.73,3.0
2.0,3.0,26.0,39.0,7.08,24.38,103.6,91.19,3.0
9.0,31.0,51.0,25.0,7.2,27.54,53.02,85.57,1.0
0.0,5.0,65.0,16.0,5.87,21.33,109.1,18.49,0.0
5.0,95.0,14.0,50.0,6.56,26.63,56.32,84.32,2.0
6.0,81.0,45.0,35.0,6.16,26.53,218.92,80.12,0.0
0.0,22.0,70.0,19.0,5.52,18.24,69.45,21.08,0.0
4.0,18.0,14.0,11.0,6.55,28.05,117.13,90.01,1.0
9.0,9.0,35.0,20.0,6.91,27.42,40.53,80.98,1.0
4.0,12.0,8.0,10.0,8.0,16.15,107.43,91.44,1.0
5.0,114.0,8.0,50.0,6.58,24.75,57.96,88.31,2.0
8.0,111.0,5.0,52.0,6.14,29.88,21.0,94.04,3.0
1.0,42.0,73.0,25.0,6.5,34.04,73.24,67.21,3.0
0.0,25.0,70.0,16.0,5.76,19.63,106.36,18.91,0.0
6.0,88.0,46.0,42.0,6.6,22.68,194.27,83.46,0.0
2.0,32.0,13.0,42.0,5.79,23.5,106.62,92.98,3.0
9.0,8.0,50.0,21.0,6.22,28.63,50.5,89.11,1.0
0.0,3.0,77.0,25.0,5.61,24.85,62.21,22.89,0.0
5.0,82.0,23.0,49.0,6.87,26.81,51.7,87.22,2.0
8.0,95.0,7.0,45.0,6.03,27.3,25.09,90.8,3.0
5.0,95.0,16.0,55.0,6.61,25.27,40.13,87.55,2.0
9.0,40.0,51.0,17.0,6.86,28.66,50.02,86.12,1.0
4.0,31.0,25.0,12.0,7.02,18.05,111.78,90.04,1.0
2.0,8.0,26.0,36.0,6.8,18.78,102.52,87.4,3.0
7.0,20.0,79.0,77.0,7.65,18.55,76.33,16.03,1.0
2.0,40.0,27.0,45.0,5.89,21.66,112.43,94.79,3.0
1.0,55.0,77.0,22.0,7.76,31.43,64.78,62.99,3.0
9.0,22.0,56.0,17.0,6.89,29.88,44.75,87.33,1.0
0.0,1.0,62.0,23.0,5.61,15.44,139.03,18.37,0.0
5.0,83.0,10.0,53.0,6.2,24.93,48.76,85.01,2.0
1.0,21.0,63.0,22.0,6.86,25.1,74.62,67.73,3.0
3.0,60.0,38.0,17.0,6.47,18.42,76.41,64.24,3.0
9.0,19.0,55.0,20.0,7.19,27.43,54.73,87.81,1.0
7.0,52.0,73.0,79.0,7.84,17.26,94.0,18.75,1.0
2.0,11.0,18.0,42.0,5.94,21.58,102.86,94.88,3.0
6.0,76.0,40.0,43.0,5.07,25.16,231.38,83.12,0.0
5.0,95.0,14.0,50.0,6.56,26.63,56.32,84.32,2.0
7.0,52.0,68.0,78.0,6.9,17.49,86.05,16.96,1.0
2.0,11.0,18.0,42.0,5.94,21.58,102.86,94.88,3.0
2.0,6.0,30.0,40.0,6.36,22.77,106.97,91.45,3.0
7.0,59.0,62.0,83.0,8.1,18.58,72.95,19.22,1.0
7.0,27.0,62.0,77.0,6.58,18.2,70.18,14.71,1.0
3.0,71.0,35.0,24.0,5.83,22.27,67.97,59.52,3.0
2.0,18.0,9.0,40.0,5.63,19.45,106.16,89.02,3.0
2.0,5.0,21.0,38.0,6.11,22.43,112.46,90.34,3.0
7.0,40.0,58.0,75.0,6.17,18.59,89.61,14.78,1.0
0.0,32.0,79.0,15.0,5.71,23.91,81.6,20.75,0.0
7.0,27.0,79.0,82.0,6.31,17.07,70.87,17.54,1.0
4.0,27.0,30.0,5.0,7.66,32.72,113.33,90.55,1.0
5.0,85.0,22.0,53.0,6.85,25.97,59.46,89.77,2.0
2.0,3.0,9.0,45.0,6.54,23.89,104.62,89.62,3.0
8.0,88.0,17.0,52.0,6.65,29.9,25.38,90.75,3.0
5.0,109.0,21.0,55.0,6.77,24.9,57.45,89.74,2.0
6.0,78.0,58.0,44.0,5.11,26.8,284.44,80.89,0.0
3.0,89.0,60.0,17.0,5.98,25.38,101.7,57.21,3.0
1.0,56.0,76.0,16.0,7.51,28.27,63.3,61.19,3.0
3.0,84.0,57.0,25.0,6.49,22.54,64.41,67.99,3.0
2.0,9.0,8.0,40.0,6.55,22.49,111.66,89.92,3.0
2.0,9.0,8.0,40.0,6.55,22.49,111.66,89.92,3.0
0.0,9.0,80.0,19.0,5.95,21.81,125.1,18.57,0.0
8.0,114.0,30.0,51.0,6.07,29.25,25.93,90.07,3.0
1.0,55.0,67.0,16.0,6.6,34.37,70.27,69.69,3.0
4.0,20.0,20.0,10.0,6.98,11.87,106.06,93.68,1.0
3.0,63.0,35.0,16.0,6.27,22.03,83.73,65.36,3.0
0.0,13.0,60.0,25.0,5.69,17.14,128.26,20.61,0.0
6.0,78.0,58.0,44.0,5.11,26.8,284.44,80.89,0.0
5.0,107.0,5.0,52.0,6.88,26.66,57.41,89.98,2.0
4.0,31.0,5.0,14.0,6.58,17.67,110.69,91.7,1.0
0.0,24.0,67.0,22.0,5.62,20.12,104.63,22.9,0.0
9.0,37.0,49.0,25.0,6.42,29.91,41.39,85.85,1.0
3.0,63.0,58.0,22.0,6.2,18.25,63.72,55.28,3.0
0.0,22.0,60.0,24.0,5.63,18.78,104.26,20.25,0.0
7.0,22.0,78.0,76.0,8.62,17.85,76.32,19.09,1.0
0.0,11.0,72.0,20.0,5.95,19.52,113.33,24.93,0.0
6.0,90.0,46.0,42.0,7.5,23.98,250.08,81.45,0.0
5.0,89.0,25.0,54.0,6.35,24.69,48.99,85.57,2.0
4.0,13.0,16.0,8.0,6.95,34.74,100.2,93.12,1.0
8.0,116.0,25.0,50.0,6.09,29.26,28.71,92.92,3.0
9.0,23.0,39.0,22.0,6.86,29.26,42.02,81.98,1.0
0.0,7.0,79.0,23.0,5.82,19.64,96.66,19.69,0.0
0.0,5.0,59.0,15.0,5.97,18.87,134.18,20.18,0.0
3.0,86.0,37.0,16.0,5.56,20.52,67.61,59.21,3.0
0.0,27.0,64.0,15.0,5.51,20.16,138.24,24.84,0.0
7.0,25.0,68.0,77.0,7.7,20.09,85.75,15.11,1.0
6.0,88.0,55.0,45.0,7.73,24.64,253.72,80.41,0.0
8.0,95.0,21.0,47.0,6.43,27.93,20.66,93.56,3.0
5.0,111.0,6.0,53.0,6.31,26.49,46.06,88.59,2.0
