label,n,p,k,ph,temperature,rainfall,humidity,soil_texture
4.0,18.0,5.0,11.0,6.25,20.88,102.46,90.94,1.0
6.0,83.0,60.0,36.0,6.9,25.6,200.83,80.15,0.0
7.0,27.0,79.0,82.0,6.31,17.07,70.87,17.54,1.0
3.0,80.0,43.0,16.0,6.66,23.56,66.72,71.59,3.0
5.0,81.0,16.0,45.0,6.73,26.9,59.76,86.25,2.0
0.0,14.0,59.0,15.0,5.78,21.35,146.45,22.91,0.0
4.0,20.0,8.0,12.0,7.26,25.3,117.97,94.96,1.0
3.0,83.0,58.0,23.0,6.38,19.74,65.51,59.66,3.0
7.0,49.0,55.0,78.0,7.86,18.66,81.71,16.18,1.0
9.0,0.0,49.0,18.0,6.99,29.68,41.82,87.94,1.0
8.0,100.0,17.0,48.0,6.37,29.73,26.52,94.3,3.0
6.0,61.0,53.0,43.0,6.35,26.4,223.37,81.06,0.0
4.0,18.0,23.0,8.0,6.41,21.49,101.48,93.44,1.0
7.0,20.0,79.0,77.0,7.65,18.55,76.33,16.03,1.0
9.0,37.0,49.0,25.0,6.42,29.91,41.39,85.85,1.0
2.0,25.0,17.0,40.0,6.61,18.91,111.28,87.75,3.0
5.0,107.0,10.0,49.0,6.76,25.83,45.25,89.0,2.0
8.0,107.0,22.0,54.0,6.63,28.0,21.62,90.85,3.0
0.0,34.0,66.0,17.0,5.89,18.81,125.08,21.28,0.0
3.0,74.0,55.0,19.0,6.29,18.05,84.24,62.89,3.0
0.0,31.0,75.0,18.0,5.82,15.47,88.89,21.44,0.0
4.0,12.0,8.0,10.0,8.0,16.15,107.43,91.44,1.0
7.0,29.0,75.0,75.0,7.06,19.62,88.46,18.71,1.0
0.0,9.0,69.0,20.0,5.59,19.31,129.34,23.96,0.0
4.0,4.0,23.0,5.0,7.48,22.68,110.33,93.36,1.0
5.0,107.0,10.0,49.0,6.76,25.83,45.25,89.0,2.0
6.0,61.0,53.0,43.0,6.35,26.4,223.37,81.06,0.0
6.0,78.0,43.0,42.0,7.28,21.32,192.32,83.0,0.0
5.0,107.0,5.0,52.0,6.88,26.66,57.41,89.98,2.0
0.0,17.0,77.0,23.0,5.67,24.51,64.19,20.82,0.0
7.0,34.0,71.0,79.0,7.73,17.93,74.64,15.86,1.0
7.0,22.0,60.0,85.0,6.81,18.84,94.78,14.74,1.0
1.0,21.0,63.0,22.0,6.86,25.1,74.62,67.73,3.0
3.0,77.0,58.0,19.0,5.79,22.81,101.6,56.51,3.0
6.0,60.0,43.0,44.0,7.42,21.02,298.4,82.95,0.0
6.0,72.0,40.0,38.0,7.59,20.41,245.15,82.21,0.0
3.0,66.0,44.0,20.0,6.74,19.08,80.73,69.02,3.0
8.0,111.0,15.0,54.0,6.19,27.71,22.06,92.91,3.0
6.0,91.0,36.0,45.0,5.95,24.44,267.98,82.45,0.0
1.0,35.0,64.0,15.0,6.5,28.47,69.53,63.54,3.0
0.0,1.0,62.0,23.0,5.61,15.44,139.03,18.37,0.0
1.0,52.0,63.0,19.0,6.93,29.59,67.53,68.32,3.0
8.0,99.0,29.0,55.0,6.66,29.19,26.48,91.46,3.0
3.0,61.0,44.0,17.0,6.93,26.1,102.27,71.57,3.0
2.0,24.0,21.0,42.0,7.0,20.82,109.44,87.23,3.0
4.0,24.0,30.0,11.0,6.6,32.4,113.25,94.52,1.0
7.0,47.0,80.0,77.0,7.56,17.18,72.85,16.43,1.0
7.0,42.0,74.0,83.0,7.55,19.26,65.78,14.28,1.0
4.0,0.0,18.0,14.0,7.21,29.77,114.42,92.01,1.0
8.0,86.0,18.0,45.0,6.57,28.97,22.26,90.72,3.0
8.0,115.0,18.0,53.0,6.01,29.17,22.07,94.2,3.0
9.0,22.0,54.0,20.0,6.69,28.56,41.01,83.64,1.0
3.0,87.0,35.0,25.0,6.18,21.45,65.89,63.16,3.0
3.0,63.0,43.0,17.0,6.81,19.29,71.32,65.47,3.0
2.0,23.0,30.0,44.0,6.12,20.94,103.03,85.43,3.0
9.0,17.0,52.0,17.0,6.36,27.88,44.64,86.45,1.0
1.0,21.0,78.0,19.0,6.92,27.16,69.85,66.76,3.0
9.0,24.0,42.0,23.0,6.43,28.22,44.01,82.36,1.0
4.0,22.0,17.0,5.0,6.95,24.12,102.84,90.72,1.0
5.0,91.0,7.0,53.0,6.46,25.14,43.53,89.28,2.0
7.0,57.0,57.0,75.0,7.79,17.09,87.27,18.25,1.0
6.0,88.0,46.0,42.0,6.6,22.68,194.27,83.46,0.0
4.0,4.0,23.0,5.0,7.48,22.68,110.33,93.36,1.0
0.0,27.0,59.0,22.0,5.79,21.81,130.06,23.21,0.0
5.0,117.0,27.0,48.0,6.84,26.53,54.31,82.39,2.0
8.0,93.0,20.0,50.0,6.45,29.93,24.35,93.23,3.0
5.0,81.0,18.0,50.0,6.51,26.44,47.82,80.92,2.0
7.0,58.0,70.0,84.0,6.23,20.65,74.66,16.61,1.0
8.0,115.0,17.0,55.0,6.78,27.58,28.08,94.12,3.0
0.0,3.0,67.0,24.0,5.52,17.0,103.29,19.91,0.0
5.0,115.0,11.0,46.0,6.62,24.42,40.32,89.4,2.0
2.0,5.0,24.0,40.0,6.3,24.69,104.67,93.87,3.0
3.0,66.0,44.0,20.0,6.74,19.08,80.73,69.02,3.0
0.0,37.0,64.0,22.0,5.95,17.48,121.94,18.83,0.0
3.0,99.0,50.0,15.0,5.57,18.15,88.08,71.09,3.0
3.0,84.0,57.0,25.0,6.49,22.54,64.41,67.99,3.0
0.0,16.0,75.0,21.0,5.68,18.51,87.05,23.62,0.0
4.0,7.0,20.0,12.0,6.48,16.53,110.04,94.77,1.0
4.0,29.0,11.0,5.0,7.64,23.13,104.42,91.95,1.0
7.0,22.0,72.0,85.0,6.39,18.87,88.51,15.66,1.0
9.0,0.0,49.0,18.0,6.99,29.68,41.82,87.94,1.0
7.0,47.0,80.0,77.0,7.56,17.18,72.85,16.43,1.0
7.0,53.0,73.0,77.0,7.33,19.71,73.64,18.1,1.0
4.0,19.0,7.0,10.0,6.12,14.78,100.2,91.22,1.0
3.0,61.0,59.0,17.0,6.47,23.34,105.01,59.25,3.0
9.0,10.0,56.0,16.0,6.83,28.17,36.36,81.05,1.0
5.0,119.0,19.0,55.0,6.82,25.19,46.87,83.45,2.0
4.0,29.0,11.0,5.0,7.64,23.13,104.42,91.95,1.0
0.0,24.0,67.0,22.0,5.62,20.12,104.63,22.9,0.0
8.0,86.0,18.0,45.0,6.57,28.97,22.26,90.72,3.0
8.0,118.0,18.0,52.0,6.56,28.05,20.76,90.83,3.0
1.0,21.0,72.0,17.0,7.58,31.52,61.71,66.56,3.0
1.0,40.0,63.0,18.0,6.74,30.42,63.02,67.66,3.0
5.0,91.0,24.0,55.0,6.26,26.27,46.77,83.09,2.0
7.0,42.0,74.0,83.0,7.55,19.26,65.78,14.28,1.0
9.0,11.0,60.0,23.0,7.03,27.34,51.1,88.5,1.0
0.0,22.0,70.0,19.0,5.52,18.24,69.45,21.08,0.0
2.0,4.0,19.0,43.0,5.78,18.07,106.36,93.15,3.0
6.0,74.0,35.0,40.0,6.98,26.49,242.86,80.16,0.0
3.0,78.0,58.0,15.0,6.53,25.01,62.91,67.82,3.0
2.0,32.0,13.0,42.0,5.79,23.5,106.62,92.98,3.0
6.0,83.0,41.0,43.0,6.25,21.05,233.11,82.68,0.0
7.0,40.0,72.0,77.0,7.49,17.02,88.55,16.99,1.0
4.0,37.0,24.0,13.0,7.85,19.14,108.02,90.71,1.0
2.0,11.0,18.0,42.0,5.94,21.58,102.86,94.88,3.0
8.0,98.0,26.0,49.0,6.13,27.29,23.5,90.53,3.0
9.0,30.0,37.0,25.0,7.12,29.89,54.8,80.14,1.0
4.0,7.0,20.0,12.0,6.48,16.53,110.04,94.77,1.0
7.0,26.0,80.0,83.0,7.53,17.08,71.31,16.15,1.0
5.0,109.0,21.0,55.0,6.77,24.9,57.45,89.74,2.0
7.0,59.0,69.0,80.0,8.17,19.08,69.41,17.87,1.0
9.0,9.0,48.0,22.0,6.4,27.77,49.51,87.1,1.0
2.0,8.0,23.0,44.0,7.13,18.47,108.48,89.69,3.0
2.0,24.0,21.0,42.0,7.0,20.82,109.44,87.23,3.0
7.0,54.0,61.0,77.0,6.21,18.81,77.54,15.22,1.0
7.0,23.0,62.0,85.0,8.49,18.97,80.71,19.52,1.0
4.0,16.0,7.0,8.0,6.42,22.79,116.51,90.61,1.0
5.0,82.0,22.0,45.0,6.51,26.22,54.6,85.35,2.0
3.0,60.0,38.0,17.0,6.47,18.42,76.41,64.24,3.0
6.0,82.0,40.0,40.0,6.27,23.83,298.56,84.81,0.0
0.0,32.0,57.0,18.0,5.7,15.54,107.39,23.76,0.0
5.0,110.0,21.0,54.0,6.75,26.74,47.46,87.82,2.0
2.0,9.0,25.0,41.0,5.97,24.82,109.29,91.91,3.0
8.0,95.0,13.0,46.0,6.13,29.84,23.28,93.76,3.0
2.0,29.0,21.0,45.0,6.75,23.41,105.22,93.13,3.0
6.0,67.0,47.0,44.0,7.87,26.73,280.4,81.79,0.0
7.0,37.0,78.0,79.0,7.79,19.95,88.68,14.83,1.0
5.0,85.0,25.0,47.0,6.3,26.11,58.48,87.64,2.0
5.0,111.0,6.0,53.0,6.31,26.49,46.06,88.59,2.0
0.0,26.0,65.0,22.0,5.95,17.85,143.1,18.78,0.0
9.0,8.0,50.0,21.0,6.22,28.63,50.5,89.11,1.0
3.0,63.0,35.0,16.0,6.27,22.03,83.73,65.36,3.0
2.0,4.0,18.0,37.0,7.13,22.92,106.28,85.41,3.0
5.0,81.0,18.0,50.0,6.51,26.44,47.82,80.92,2.0
7.0,27.0,62.0,77.0,6.58,18.2,70.18,14.71,1.0
3.0,99.0,36.0,20.0,6.67,20.58,78.35,65.35,3.0
4.0,6.0,7.0,7.0,7.2,27.68,114.0,94.47,1.0
7.0,30.0,65.0,82.0,6.11,20.71,76.78,15.28,1.0
3.0,74.0,58.0,18.0,6.73,20.04,109.02,56.36,3.0
7.0,27.0,73.0,79.0,7.35,19.16,82.7,15.84,1.0
3.0,77.0,36.0,23.0,6.65,24.71,88.45,56.73,3.0
5.0,90.0,16.0,45.0,6.29,24.92,50.56,80.62,2.0
0.0,27.0,63.0,19.0,5.56,20.93,133.19,21.19,0.0
5.0,92.0,20.0,55.0,6.59,25.1,59.27,87.53,2.0
0.0,6.0,77.0,25.0,5.79,20.61,69.64,24.36,0.0
3.0,62.0,48.0,20.0,6.71,21.7,95.71,60.47,3.0
9.0,33.0,60.0,15.0,6.51,28.95,56.51,81.67,1.0
4.0,36.0,29.0,13.0,7.83,20.68,109.75,90.92,1.0
8.0,101.0,17.0,47.0,6.19,29.49,26.31,94.73,3.0
7.0,39.0,58.0,85.0,6.0,17.89,68.55,15.41,1.0
7.0,26.0,80.0,83.0,7.53,17.08,71.31,16.15,1.0
9.0,0.0,49.0,18.0,6.99,29.68,41.82,87.94,1.0
4.0,15.0,14.0,8.0,6.22,10.01,119.39,90.22,1.0
8.0,100.0,14.0,49.0,6.37,29.49,26.02,91.08,3.0
3.0,63.0,35.0,16.0,6.27,22.03,83.73,65.36,3.0
5.0,93.0,22.0,52.0,6.93,26.59,41.88,81.33,2.0
5.0,112.0,25.0,51.0,6.93,25.05,56.72,85.57,2.0
3.0,72.0,60.0,25.0,5.77,18.53,88.1,69.03,3.0
5.0,105.0,30.0,50.0,6.38,25.3,57.04,81.78,2.0
9.0,9.0,57.0,24.0,7.17,29.89,42.99,89.72,1.0
4.0,29.0,11.0,5.0,7.64,23.13,104.42,91.95,1.0
0.0,24.0,80.0,22.0,5.64,16.71,96.77,19.18,0.0
4.0,39.0,28.0,10.0,7.18,31.35,109.15,91.48,1.0
2.0,24.0,21.0,42.0,7.0,20.82,109.44,87.23,3.0
5.0,101.0,11.0,51.0,6.79,25.51,44.21,84.24,2.0
5.0,102.0,14.0,52.0,6.51,26.79,57.74,89.65,2.0
8.0,80.0,18.0,51.0,6.71,28.05,20.77,91.82,3.0
7.0,20.0,79.0,77.0,7.65,18.55,76.33,16.03,1.0
5.0,101.0,11.0,51.0,6.79,25.51,44.21,84.24,2.0
8.0,98.0,7.0,45.0,6.16,27.79,26.85,92.51,3.0
3.0,80.0,43.0,16.0,6.66,23.56,66.72,71.59,3.0
1.0,56.0,75.0,15.0,7.15,30.2,66.37,60.07,3.0
0.0,17.0,64.0,17.0,5.66,21.02,124.61,24.94,0.0
1.0,27.0,64.0,21.0,7.54,32.84,73.67,68.68,3.0
4.0,37.0,24.0,13.0,7.85,19.14,108.02,90.71,1.0
8.0,91.0,13.0,47.0,6.14,29.11,27.96,92.44,3.0
0.0,34.0,66.0,17.0,5.89,18.81,125.08,21.28,0.0
0.0,26.0,65.0,22.0,5.95,17.85,143.1,18.78,0.0
8.0,104.0,25.0,51.0,6.47,28.96,23.56,93.88,3.0
6.0,69.0,37.0,42.0,7.07,23.06,251.05,83.37,0.0
2.0,40.0,9.0,41.0,5.78,24.38,106.13,85.4,3.0
1.0,55.0,78.0,21.0,6.6,33.39,63.57,62.94,3.0
6.0,60.0,48.0,39.0,7.04,24.28,231.09,80.3,0.0
3.0,87.0,54.0,20.0,6.58,25.62,108.83,63.47,3.0
0.0,27.0,80.0,15.0,5.79,19.07,86.22,21.21,0.0
0.0,27.0,56.0,20.0,5.54,19.26,94.95,20.51,0.0
6.0,60.0,55.0,44.0,7.84,23.0,263.96,82.32,0.0
7.0,53.0,73.0,77.0,7.33,19.71,73.64,18.1,1.0
7.0,31.0,70.0,77.0,6.49,20.89,90.46,14.32,1.0
3.0,63.0,42.0,21.0,5.8,23.26,67.1,72.33,3.0
8.0,90.0,15.0,52.0,6.45,27.05,23.66,91.38,3.0
5.0,98.0,25.0,52.0,6.22,25.28,49.29,83.15,2.0
2.0,29.0,22.0,40.0,6.15,23.63,107.68,89.73,3.0
2.0,14.0,8.0,43.0,7.05,21.93,111.72,94.46,3.0
3.0,66.0,53.0,19.0,6.03,23.09,65.5,60.12,3.0
7.0,42.0,74.0,83.0,7.55,19.26,65.78,14.28,1.0
4.0,10.0,5.0,5.0,7.82,21.21,112.98,91.35,1.0
5.0,104.0,17.0,46.0,6.19,25.71,43.09,80.23,2.0
9.0,19.0,35.0,24.0,6.88,27.11,49.12,83.64,1.0
8.0,87.0,6.0,45.0,6.4,29.83,22.84,90.79,3.0
2.0,29.0,22.0,40.0,6.15,23.63,107.68,89.73,3.0
0.0,27.0,65.0,18.0,5.6,20.11,73.36,23.22,0.0
0.0,35.0,69.0,23.0,5.58,16.79,75.45,24.97,0.0
4.0,26.0,11.0,11.0,7.61,13.7,106.29,90.96,1.0
0.0,22.0,79.0,17.0,5.91,21.42,116.52,20.4,0.0
9.0,31.0,53.0,16.0,6.45,28.74,48.55,85.82,1.0
7.0,25.0,68.0,77.0,7.7,20.09,85.75,15.11,1.0
3.0,74.0,55.0,19.0,6.29,18.05,84.24,62.89,3.0
7.0,60.0,61.0,78.0,6.32,20.71,94.04,19.84,1.0
4.0,26.0,27.0,10.0,6.08,28.07,114.13,92.91,1.0
7.0,49.0,71.0,76.0,6.61,19.71,85.58,17.64,1.0
4.0,14.0,22.0,9.0,6.54,17.25,112.51,91.14,1.0
9.0,31.0,37.0,21.0,6.71,27.24,37.31,86.4,1.0
8.0,120.0,23.0,55.0,6.73,27.84,26.48,91.61,3.0
8.0,106.0,20.0,51.0,6.34,29.73,20.49,90.97,3.0
5.0,120.0,20.0,45.0,6.11,25.67,54.23,88.7,2.0
9.0,30.0,37.0,25.0,7.12,29.89,54.8,80.14,1.0
9.0,23.0,59.0,25.0,6.32,27.83,56.69,88.73,1.0
5.0,109.0,21.0,55.0,6.77,24.9,57.45,89.74,2.0
5.0,109.0,10.0,53.0,6.55,26.82,46.06,87.83,2.0
6.0,76.0,49.0,42.0,5.21,24.96,196.96,84.48,0.0
9.0,36.0,55.0,20.0,6.64,27.01,55.3,84.34,1.0
2.0,21.0,6.0,41.0,7.09,24.88,107.2,89.4,3.0
9.0,23.0,45.0,23.0,6.98,28.78,56.12,86.69,1.0
8.0,102.0,11.0,47.0,6.5,27.99,27.15,92.78,3.0
7.0,31.0,79.0,75.0,8.2,18.82,89.73,16.11,1.0
6.0,95.0,55.0,42.0,5.95,26.8,193.35,82.15,0.0
6.0,85.0,58.0,41.0,7.04,21.77,226.66,80.32,0.0
9.0,29.0,36.0,25.0,7.13,28.29,48.57,88.44,1.0
9.0,31.0,37.0,21.0,6.71,27.24,37.31,86.4,1.0
9.0,10.0,59.0,15.0,6.32,29.83,58.87,89.3,1.0
7.0,59.0,70.0,84.0,7.55,17.33,82.62,18.75,1.0
4.0,24.0,30.0,11.0,6.6,32.4,113.25,94.52,1.0
3.0,79.0,51.0,16.0,6.59,25.34,96.46,68.5,3.0
5.0,120.0,20.0,45.0,6.11,25.67,54.23,88.7,2.0
0.0,31.0,55.0,22.0,5.87,22.91,109.23,21.34,0.0
0.0,27.0,56.0,20.0,5.54,19.26,94.95,20.51,0.0
3.0,86.0,36.0,24.0,5.79,26.55,73.34,72.89,3.0
9.0,36.0,55.0,20.0,6.64,27.01,55.3,84.34,1.0
2.0,13.0,7.0,43.0,7.01,18.2,109.66,91.12,3.0
9.0,31.0,51.0,25.0,7.2,27.54,53.02,85.57,1.0
4.0,33.0,15.0,7.0,7.65,15.83,109.76,91.68,1.0
7.0,52.0,60.0,79.0,8.38,19.45,75.63,18.23,1.0
3.0,72.0,60.0,25.0,5.77,18.53,88.1,69.03,3.0
4.0,19.0,7.0,10.0,6.12,14.78,100.2,91.22,1.0
4.0,31.0,5.0,14.0,6.58,17.67,110.69,91.7,1.0
8.0,102.0,11.0,47.0,6.5,27.99,27.15,92.78,3.0
8.0,87.0,14.0,48.0,6.61,29.69,29.11,92.59,3.0
7.0,59.0,69.0,80.0,8.17,19.08,69.41,17.87,1.0
2.0,15.0,6.0,41.0,6.9,19.01,108.68,88.84,3.0
0.0,27.0,69.0,22.0,5.93,17.92,69.15,24.91,0.0
2.0,3.0,27.0,44.0,6.59,24.57,110.96,92.03,3.0
4.0,7.0,20.0,12.0,6.48,16.53,110.04,94.77,1.0
5.0,83.0,29.0,52.0,6.7,25.76,46.05,87.59,2.0
5.0,85.0,25.0,47.0,6.3,26.11,58.48,87.64,2.0
4.0,14.0,22.0,9.0,6.54,17.25,112.51,91.14,1.0
3.0,64.0,35.0,23.0,5.68,23.02,63.04,61.89,3.0
7.0,22.0,64.0,82.0,6.47,19.49,87.51,17.17,1.0
2.0,29.0,21.0,45.0,6.75,23.41,105.22,93.13,3.0
8.0,98.0,26.0,52.0,6.15,27.34,28.69,90.7,3.0
6.0,78.0,43.0,42.0,7.28,21.32,192.32,83.0,0.0
9.0,29.0,45.0,16.0,6.58,28.44,43.12,87.91,1.0
1.0,50.0,64.0,25.0,6.73,28.84,70.25,63.37,3.0
6.0,71.0,46.0,40.0,7.24,20.28,191.95,82.12,0.0
2.0,31.0,11.0,45.0,6.03,24.84,107.64,86.89,3.0
6.0,99.0,55.0,35.0,6.5,21.72,277.96,80.24,0.0
7.0,20.0,79.0,77.0,7.65,18.55,76.33,16.03,1.0
0.0,6.0,77.0,25.0,5.79,20.61,69.64,24.36,0.0
6.0,70.0,36.0,42.0,6.95,21.84,202.38,80.73,0.0
0.0,27.0,69.0,22.0,5.93,17.92,69.15,24.91,0.0
5.0,99.0,5.0,47.0,6.65,24.13,51.19,84.84,2.0
3.0,76.0,39.0,24.0,7.0,24.25,64.24,55.65,3.0
0.0,27.0,64.0,15.0,5.51,20.16,138.24,24.84,0.0
1.0,29.0,70.0,15.0,6.87,30.33,74.17,63.55,3.0
9.0,34.0,60.0,25.0,6.79,29.78,40.78,85.17,1.0
8.0,86.0,18.0,45.0,6.57,28.97,22.26,90.72,3.0
5.0,119.0,19.0,55.0,6.82,25.19,46.87,83.45,2.0
5.0,84.0,25.0,52.0,6.13,24.37,44.21,81.25,2.0
8.0,113.0,20.0,48.0,6.44,27.47,27.28,94.88,3.0
2.0,21.0,21.0,38.0,6.33,22.55,104.9,89.33,3.0
3.0,75.0,49.0,15.0,5.92,21.54,102.49,71.51,3.0
6.0,66.0,53.0,41.0,7.78,25.08,257.0,80.52,0.0
7.0,58.0,66.0,79.0,8.72,20.99,93.55,19.33,1.0
0.0,19.0,78.0,16.0,5.97,20.65,67.72,23.11,0.0
4.0,8.0,16.0,6.0,7.11,12.23,108.42,90.26,1.0
7.0,57.0,57.0,75.0,7.79,17.09,87.27,18.25,1.0
5.0,102.0,28.0,54.0,6.86,25.16,55.5,80.28,2.0
7.0,38.0,60.0,76.0,8.87,18.65,77.93,17.81,1.0
9.0,20.0,40.0,15.0,7.2,29.57,45.04,88.08,1.0
3.0,76.0,44.0,17.0,5.86,20.42,65.28,62.55,3.0
8.0,91.0,13.0,47.0,6.14,29.11,27.96,92.44,3.0
3.0,88.0,38.0,15.0,6.46,25.08,62.49,65.92,3.0
0.0,14.0,67.0,22.0,5.62,23.83,84.64,24.75,0.0
4.0,20.0,20.0,10.0,6.98,11.87,106.06,93.68,1.0
9.0,1.0,59.0,23.0,7.18,27.47,43.78,87.18,1.0
7.0,35.0,66.0,81.0,6.14,19.37,85.25,15.77,1.0
4.0,13.0,22.0,5.0,7.76,19.67,100.17,90.5,1.0
4.0,8.0,7.0,10.0,6.93,28.26,105.21,91.98,1.0
2.0,23.0,5.0,44.0,7.16,21.21,107.57,94.26,3.0
5.0,81.0,16.0,45.0,6.73,26.9,59.76,86.25,2.0
5.0,83.0,10.0,53.0,6.2,24.93,48.76,85.01,2.0
2.0,32.0,13.0,42.0,5.79,23.5,106.62,92.98,3.0
0.0,25.0,70.0,16.0,5.76,19.63,106.36,18.91,0.0
5.0,100.0,18.0,52.0,6.88,26.2,56.48,80.38,2.0
8.0,118.0,18.0,52.0,6.56,28.05,20.76,90.83,3.0
7.0,28.0,74.0,81.0,8.75,18.01,81.99,18.31,1.0
5.0,114.0,8.0,50.0,6.58,24.75,57.96,88.31,2.0
3.0,89.0,60.0,19.0,5.91,25.19,78.07,66.69,3.0
2.0,25.0,27.0,41.0,6.92,19.2,108.04,94.28,3.0
1.0,28.0,65.0,23.0,7.41,28.39,74.24,61.89,3.0
7.0,42.0,74.0,83.0,7.55,19.26,65.78,14.28,1.0
1.0,29.0,76.0,15.0,7.03,28.54,69.69,64.2,3.0
9.0,14.0,48.0,21.0,6.99,29.25,53.43,84.8,1.0
3.0,72.0,60.0,25.0,5.77,18.53,88.1,69.03,3.0
2.0,22.0,9.0,44.0,5.74,24.72,112.19,88.88,3.0
3.0,77.0,57.0,21.0,6.55,24.93,79.74,73.8,3.0
4.0,18.0,5.0,11.0,6.25,20.88,102.46,90.94,1.0
6.0,60.0,55.0,44.0,7.84,23.0,263.96,82.32,0.0
1.0,44.0,58.0,18.0,6.81,28.04,72.5,65.07,3.0
2.0,20.0,27.0,41.0,5.7,20.51,110.58,92.52,3.0
5.0,97.0,12.0,47.0,6.77,25.29,58.29,89.64,2.0
8.0,96.0,13.0,55.0,6.7,29.53,21.14,94.57,3.0
7.0,44.0,74.0,85.0,7.15,20.19,78.26,19.64,1.0
3.0,60.0,57.0,24.0,6.12,18.66,75.03,61.55,3.0
0.0,7.0,79.0,23.0,5.82,19.64,96.66,19.69,0.0
3.0,76.0,57.0,18.0,6.09,18.98,94.26,74.53,3.0
1.0,33.0,75.0,21.0,6.69,33.05,62.3,68.94,3.0
0.0,11.0,72.0,20.0,5.95,19.52,113.33,24.93,0.0
3.0,77.0,36.0,23.0,6.65,24.71,88.45,56.73,3.0
7.0,27.0,62.0,77.0,6.58,18.2,70.18,14.71,1.0
5.0,97.0,25.0,50.0,6.09,26.22,49.09,80.9,2.0
0.0,19.0,78.0,16.0,5.97,20.65,67.72,23.11,0.0
1.0,52.0,58.0,16.0,7.17,30.64,71.37,61.15,3.0
0.0,24.0,67.0,22.0,5.62,20.12,104.63,22.9,0.0
6.0,79.0,42.0,37.0,6.59,24.87,295.61,82.84,0.0
4.0,12.0,20.0,10.0,6.53,24.45,109.47,93.11,1.0
1.0,49.0,76.0,18.0,7.39,27.05,60.47,67.7,3.0
7.0,37.0,78.0,79.0,7.79,19.95,88.68,14.83,1.0
6.0,60.0,49.0,44.0,6.24,20.78,240.08,84.5,0.0
2.0,21.0,6.0,41.0,7.09,24.88,107.2,89.4,3.0
7.0,35.0,64.0,78.0,7.5,17.93,85.37,14.27,1.0
1.0,33.0,77.0,21.0,7.01,30.33,71.65,65.63,3.0
5.0,81.0,18.0,50.0,6.51,26.44,47.82,80.92,2.0
8.0,95.0,21.0,47.0,6.43,27.93,20.66,93.56,3.0
9.0,11.0,46.0,24.0,6.46,27.65,56.53,89.81,1.0
9.0,4.0,40.0,21.0,6.73,28.8,44.3,80.46,1.0
7.0,42.0,74.0,83.0,7.55,19.26,65.78,14.28,1.0
9.0,39.0,37.0,15.0,6.82,29.0,59.84,83.79,1.0
0.0,28.0,80.0,17.0,5.81,19.62,144.16,18.67,0.0
2.0,29.0,16.0,36.0,5.74,19.81,102.86,88.93,3.0
6.0,81.0,53.0,42.0,5.18,23.68,233.7,81.04,0.0
7.0,22.0,60.0,85.0,6.81,18.84,94.78,14.74,1.0
9.0,33.0,37.0,19.0,7.18,27.93,43.48,86.55,1.0
2.0,6.0,30.0,40.0,6.36,22.77,106.97,91.45,3.0
2.0,8.0,23.0,38.0,7.01,19.3,105.48,87.18,3.0
1.0,50.0,58.0,23.0,7.6,27.81,69.76,62.5,3.0
0.0,25.0,70.0,16.0,5.76,19.63,106.36,18.91,0.0
6.0,74.0,35.0,40.0,6.98,26.49,242.86,80.16,0.0
2.0,13.0,17.0,45.0,7.16,21.25,106.28,92.65,3.0
2.0,23.0,30.0,44.0,6.12,20.94,103.03,85.43,3.0
6.0,76.0,49.0,42.0,5.21,24.96,196.96,84.48,0.0
5.0,108.0,23.0,51.0,6.11,26.84,40.23,83.85,2.0
8.0,113.0,20.0,48.0,6.44,27.47,27.28,94.88,3.0
6.0,78.0,42.0,42.0,7.63,20.13,262.72,81.6,0.0
8.0,113.0,6.0,52.0,6.74,27.76,25.22,90.36,3.0
0.0,34.0,60.0,23.0,5.66,20.13,100.05,24.97,0.0
5.0,114.0,8.0,50.0,6.58,24.75,57.96,88.31,2.0
5.0,84.0,7.0,51.0,6.4,26.82,55.74,87.66,2.0
3.0,77.0,52.0,17.0,5.71,24.86,75.82,65.74,3.0
2.0,30.0,20.0,38.0,7.06,22.6,110.09,93.16,3.0
0.0,25.0,70.0,16.0,5.76,19.63,106.36,18.91,0.0
5.0,92.0,7.0,48.0,6.96,26.28,54.39,86.63,2.0
0.0,11.0,61.0,21.0,5.53,18.62,135.34,23.02,0.0
0.0,26.0,65.0,22.0,5.95,17.85,143.1,18.78,0.0
1.0,20.0,68.0,23.0,7.71,25.55,63.18,63.95,3.0
9.0,29.0,36.0,25.0,7.13,28.29,48.57,88.44,1.0
4.0,4.0,13.0,6.0,7.56,15.63,101.47,94.26,1.0
8.0,114.0,27.0,48.0,6.53,27.82,26.32,93.04,3.0
1.0,52.0,71.0,16.0,7.08,27.74,71.79,68.54,3.0
0.0,25.0,63.0,20.0,5.5,15.79,95.17,21.15,0.0
3.0,92.0,44.0,16.0,6.08,18.88,94.76,65.77,3.0
4.0,32.0,18.0,13.0,6.04,13.84,107.99,91.75,1.0
6.0,85.0,38.0,41.0,6.25,21.59,276.66,82.79,0.0
4.0,31.0,26.0,9.0,7.57,11.7,103.2,93.26,1.0
4.0,8.0,16.0,6.0,7.11,12.23,108.42,90.26,1.0
4.0,20.0,29.0,10.0,7.37,29.07,100.79,93.27,1.0
6.0,93.0,53.0,38.0,7.07,26.93,290.68,81.91,0.0
0.0,17.0,64.0,17.0,5.66,21.02,124.61,24.94,0.0
